486	-166	166	-30	-14	296	-249	434	
-60	-150	-112	-166	-114	106	-73	-151	
128	10	-150	184	-84	-170	-24	266	
4	-144	174	0	0	-208	-43	-54	
-100	178	-190	0	0	-146	112	48	
206	-252	142	-154	-214	224	20	-12	
-116	-26	-104	40	-90	32	-114	-31	
378	-80	22	88	158	-60	-21	406	

0	255	130	230	220	62	257	0	
283	196	175	172	174	26	144	264	
218	100	198	-5	60	128	96	79	
291	181	22	166	-39	138	136	236	
344	55	225	32	161	192	43	174	
175	309	53	156	180	21	105	196	
295	218	204	151	237	160	220	192	
0	244	217	199	174	255	182	0	

412 548 40
