1	3	3	5	-5	-1	-5	3	
3	9	-7	3	5	1	1	11	
-3	-9	-5	7	-3	5	-1	1	
9	-1	3	0	0	1	7	1	
-7	-1	-11	0	0	-1	-3	7	
5	-3	1	-7	1	13	1	-3	
-5	-5	1	-9	-7	1	-9	1	
13	-3	1	7	-3	3	-3	15	

0	3	2	1	4	3	3	0	
4	3	6	4	5	5	4	0	
7	10	4	1	5	6	3	4	
0	6	5	4	3	3	0	5	
7	7	6	5	4	1	0	2	
2	5	8	6	1	-4	0	6	
7	8	5	7	9	4	6	5	
0	6	8	6	12	8	9	0	

15 10 5
9	1	-1	1	-1	-1	-5	5	
-1	7	-5	7	5	5	1	13	
1	10	2	0	0	0	0	-6	
4	-2	6	-6	8	4	6	0	
14	2	-14	2	0	4	-2	-6	
0	10	0	0	0	0	0	12	
-2	-4	-2	-16	0	0	-2	-2	
10	4	0	4	-13	8	8	-6	

-2	-2	-12	0	-14	-6	-4	-16	
2	24	-7	6	6	-2	6	6	
22	0	8	8	8	6	6	6	
0	12	10	8	4	9	4	8	
2	10	15	3	6	4	13	8	
8	5	9	6	2	11	6	-1	
10	11	8	11	13	3	3	1	
4	7	4	8	11	-1	0	3	

9 8 13
