653	30	37	-63	91	335	-76	646	
56	-348	-15	105	-178	-221	-293	54	
82	-117	-135	-11	7	39	-215	317	
79	63	43	0	0	37	-185	-26	
-26	-90	-80	0	0	-99	41	109	
171	99	-61	24	-33	76	-191	-42	
-54	-322	-46	-129	-78	129	-369	162	
658	-15	-6	411	-168	1	-27	686	

0	320	323	371	267	149	301	0	
298	404	83	14	194	205	394	295	
303	156	283	148	58	200	198	203	
306	71	149	188	221	78	168	369	
352	177	107	200	228	182	38	288	
259	5	231	43	117	176	183	354	
336	371	103	163	107	-2	414	253	
0	340	346	153	414	330	326	0	

846 141 13
