20	18	-4	0	2	8	-20	37	
0	0	-22	26	-10	12	-22	38	
13	-30	-10	-18	-8	14	-20	4	
16	8	2	0	0	-4	-2	-6	
-7	7	-31	0	0	18	-6	36	
18	-4	4	-29	18	-10	-24	6	
-7	-31	-17	-16	-7	10	-32	14	
60	-4	23	16	3	13	-2	63	

0	12	25	23	19	15	23	0	
23	30	29	1	20	1	32	9	
18	36	21	22	13	18	20	23	
15	16	21	9	24	18	11	33	
27	16	22	25	13	2	7	13	
16	10	21	24	1	23	20	27	
25	35	18	12	11	5	28	25	
0	28	20	25	33	27	29	0	

73 21 6
286	94	-18	38	-26	118	-52	308	
3	-170	-66	82	-58	287	93	-17	
37	-25	119	-53	309	2	-171	-65	
81	-59	-89	-152	75	80	-83	-57	
-7	-21	79	-101	99	15	49	35	
0	0	5	-63	-32	-44	-18	-80	
0	0	-23	21	57	75	69	-49	
4	-29	18	-117	14	-32	-186	-36	

-59	-16	83	-156	89	318	36	-20	
201	-84	24	-16	338	0	105	165	
139	149	80	151	0	153	216	84	
-10	68	87	198	124	123	96	127	
81	34	62	100	127	158	27	60	
96	118	58	60	193	189	72	68	
111	121	77	23	140	129	-2	128	
48	50	100	120	159	168	199	54	

64 48 -12
