219	54	10	4	-28	76	-36	235	
-4	-116	-58	104	-50	-58	-121	80	
65	-70	-30	-26	-8	76	-84	52	
10	50	-4	0	0	12	-68	-25	
-31	3	-61	0	0	-20	-6	86	
52	44	-56	-15	-4	19	-86	-3	
-11	-157	-49	-52	-9	90	-125	72	
256	51	-17	148	-51	17	1	270	

0	87	111	117	122	67	113	0	
122	167	77	-22	56	66	156	86	
96	85	97	66	26	47	87	109	
124	21	59	64	104	48	68	149	
146	50	63	102	87	55	36	93	
107	10	116	56	28	79	103	134	
125	172	53	48	40	-11	159	92	
0	104	148	69	166	133	127	0	

326 64 10
444	86	9	5	-31	201	-57	434	
34	445	85	10	4	-32	202	-58	
435	35	-240	-42	136	-117	-120	-205	
67	79	-106	-94	-20	-2	58	-136	
176	64	14	40	0	0	36	-130	
-25	-63	-31	-77	0	0	-28	-18	
118	106	60	-58	5	-62	7	-131	
-37	-19	-265	-19	-72	-47	134	-259	

110	461	5	7	278	-143	25	-3	
496	0	187	228	230	221	108	206	
0	213	308	73	-19	123	124	284	
192	207	120	196	100	29	120	139	
165	217	59	89	139	160	39	114	
263	277	99	79	152	178	94	48	
177	197	-13	173	41	96	153	131	
251	230	277	53	90	59	-33	309	

174 0 226
