256	88	-83	137	-107	161	-205	246	
-95	-163	-53	225	-203	37	-163	155	
103	-159	173	-235	-229	201	-75	-69	
-47	199	-257	0	0	-91	77	123	
209	-177	207	0	0	107	117	-161	
39	-267	7	-253	117	-207	-191	157	
-65	27	207	-193	-233	-113	215	-70	
249	-123	57	189	47	183	-23	109	

0	78	148	42	138	20	164	0	
116	163	79	-66	149	19	162	52	
54	129	-45	159	118	-38	74	131	
132	-47	174	-10	59	78	14	40	
23	148	-106	62	35	-32	-12	144	
105	192	44	140	-28	128	158	17	
140	85	-51	139	152	113	-28	106	
0	170	110	47	97	35	108	0	

381 98 21
