469	257	-154	236	-140	348	-412	513	
-91	-384	-108	428	-406	44	-332	312	
214	-308	338	-490	-422	392	-260	-130	
-120	334	-498	0	0	-140	78	306	
412	-372	418	0	0	252	162	-300	
110	-502	32	-516	138	-422	-388	334	
-126	24	452	-356	-458	-114	442	-143	
524	-236	8	404	76	380	-84	200	

0	115	288	105	245	46	343	0	
226	366	169	-112	300	46	323	102	
129	268	-92	314	220	-81	197	255	
272	-54	326	-17	135	148	57	56	
57	301	-194	148	39	-46	3	282	
199	367	96	310	0	252	320	26	
290	180	-94	277	305	176	-64	206	
0	331	249	67	190	56	220	0	

765 199 36
