779	128	-146	512	-158	-154	626	417	
-144	-245	-218	-238	450	-213	-211	-164	
30	286	-164	96	-247	186	-192	531	
-184	-194	98	0	0	-215	-193	-196	
632	-200	-190	0	0	-128	-174	674	
-202	-194	214	-189	0	-84	-43	-72	
102	29	-212	-99	-240	-170	-210	-215	
499	-128	217	-143	536	-145	143	670	

0	319	446	131	442	395	-6	0	
483	442	319	313	-44	322	347	342	
378	74	315	109	358	80	312	87	
358	275	13	280	155	247	323	398	
25	263	299	152	224	241	333	47	
349	286	65	239	188	226	300	390	
183	193	317	292	341	308	448	451	
0	218	145	346	76	356	261	0	

1020 140 1840
