592	60	-118	359	-164	-135	497	389	
-25	-186	-183	-159	459	-173	-189	-161	
-57	247	-125	57	-180	179	-175	424	
-147	-137	59	0	0	-166	-159	-169	
485	-165	-151	0	0	-57	-147	517	
-149	-169	175	-154	-11	-33	-150	5	
83	-76	-151	-136	-151	-165	-153	-142	
480	-147	288	-146	489	-144	108	521	

0	261	356	122	378	344	19	0	
324	328	235	224	-98	237	278	285	
322	37	233	124	270	52	234	45	
313	217	29	211	131	190	233	307	
42	210	241	127	151	183	246	38	
299	218	55	177	154	162	281	271	
179	202	213	256	249	250	336	337	
0	191	60	280	16	296	193	0	

772 85 43
