425	1	-45	220	-85	-94	345	315	
8	-132	-108	-116	322	-115	-165	-124	
-60	150	-54	0	-105	142	-110	292	
-84	-104	2	0	0	-108	-136	-127	
330	-124	-114	0	0	-46	-112	366	
-72	-105	120	-135	-16	12	-112	1	
50	-63	-110	-108	-114	-99	-126	-99	
363	-93	209	-111	342	-85	47	372	

0	193	235	103	251	236	12	0	
209	227	150	147	-66	160	220	210	
233	31	133	87	176	44	150	30	
204	136	36	124	125	123	169	217	
38	145	175	106	89	135	173	24	
204	156	54	146	126	86	200	191	
137	156	165	180	160	160	249	233	
0	159	54	202	18	211	155	0	

528 46 26
