349	-12	-31	228	-93	-82	302	255	
-18	-120	-100	-102	236	-97	-134	-106	
-28	100	-2	2	-105	194	-104	262	
-58	-98	-12	0	0	-106	-110	-102	
264	-90	-74	0	0	-52	-100	286	
-66	-85	68	-103	-6	12	-94	25	
53	-19	-102	-76	-104	-89	-82	-101	
277	-74	193	-99	262	-79	47	295	

0	160	190	63	216	198	5	0	
181	195	133	126	-33	146	186	176	
176	41	81	67	147	-3	146	21	
155	115	25	99	95	111	146	184	
30	113	126	90	82	118	149	22	
165	121	55	116	100	61	168	141	
99	114	134	143	140	136	189	194	
0	137	39	176	27	176	122	0	

432 42 26
