448	13	-61	248	-103	-90	384	345	
20	-143	-138	-126	358	-152	-173	-149	
-86	186	-80	24	-127	146	-128	325	
-128	-118	6	0	0	-129	-149	-122	
370	-112	-130	0	0	-42	-118	398	
-96	-125	120	-119	-2	28	-116	1	
72	-61	-118	-125	-124	-123	-118	-109	
393	-105	231	-103	376	-99	51	416	

0	213	269	115	286	259	14	0	
222	252	185	170	-77	193	234	238	
258	31	152	97	209	47	176	35	
238	159	38	147	126	140	192	229	
37	152	199	114	108	154	193	36	
231	182	63	147	140	99	224	217	
143	178	178	218	194	194	267	263	
0	168	59	213	16	235	172	0	

595 71 34
611	66	-131	378	-165	-142	508	390	
-32	-193	612	65	-130	379	-164	-143	
509	389	-31	-194	-187	-161	459	-172	
-191	-164	-53	255	-133	65	-180	187	
-181	436	-155	-123	67	0	0	-164	
-169	-173	501	-177	-159	0	0	-71	
-147	535	-153	-179	183	-158	-11	-31	
-158	11	81	-74	-157	-132	-151	-171	

-171	-150	490	-145	280	-148	499	-152	
114	539	0	267	368	120	385	351	
15	0	337	341	242	229	-88	246	
286	292	330	41	239	121	273	49	
240	49	324	214	27	224	133	190	
246	318	43	220	248	130	158	196	
254	39	307	226	52	181	160	163	
293	278	186	204	221	261	248	260	

349 351 0
