664	87	-144	433	-184	-155	553	391	
-75	-188	-197	-181	475	-180	-207	-162	
-15	243	-121	53	-196	213	-186	464	
-163	-115	55	0	0	-172	-205	-161	
521	-195	-147	0	0	-91	-157	577	
-157	-179	171	-146	-27	-53	-142	-7	
77	-32	-165	-144	-161	-173	-185	-158	
490	-163	266	-160	527	-140	130	575	

0	281	402	122	417	371	6	0	
386	362	261	247	-89	271	316	304	
338	67	253	118	293	45	262	57	
333	229	30	238	145	199	278	327	
40	248	255	148	164	201	270	36	
320	248	60	189	175	183	294	304	
195	187	235	267	260	276	373	372	
0	205	83	304	26	316	210	0	

859 98 43
