24485	10892	-1046	1527	10454	14845	-16369	25376	
2396	-22663	-9244	20334	-14928	192	-18674	14764	
8498	-14938	15596	-24684	-13825	18922	-23118	-2149	
-4541	12018	-25508	0	0	-5881	-8419	21089	
21687	-19443	21050	0	0	15381	387	-12029	
10238	-22792	2874	-26026	-4497	-21293	-19156	19120	
-12076	1847	21614	-15678	-18816	14555	16512	-8720	
24844	-9286	-5000	19663	5096	12420	-13380	17155	

0	6822	12701	11733	7105	4984	16025	0	
8601	19888	10628	-5488	12328	3602	16984	4802	
8293	13324	-4429	15449	8473	-5470	15324	10853	
13154	-1372	15542	1891	5798	6043	8659	912	
2511	14595	-9816	5166	3055	-3774	4103	13843	
7589	16475	3716	15045	5166	14697	14439	1171	
16188	8294	-4840	12674	12873	-1370	-1156	12171	
0	15206	14244	3131	8711	5757	14860	0	

38521 10110 1369
