17	-3	8	5	1	8	0	17	
5	-11	-6	-5	-6	-2	-7	1	
4	-10	8	-4	2	2	-2	-2	
4	-2	-4	0	0	-4	-4	6	
8	-12	8	0	0	0	-2	2	
14	-18	18	6	-6	-4	-4	6	
-6	-8	-8	-6	-6	-6	-10	-4	
18	-2	8	8	6	4	-4	20	

0	10	5	6	8	5	6	0	
6	13	9	7	11	8	8	8	
7	12	1	8	1	4	4	11	
7	8	3	6	9	5	9	8	
5	12	-3	3	2	3	9	9	
2	15	-1	0	6	3	9	7	
12	12	10	8	7	7	10	11	
0	9	6	6	7	7	10	0	

0 22 0
