33	-6	10	6	2	16	4	24	
0	-22	-16	-4	-6	-13	-23	-1	
16	-12	0	2	-8	6	-18	14	
4	-4	4	0	0	5	-7	2	
4	-10	-2	0	0	4	-6	6	
16	-10	4	11	-6	9	-11	18	
-6	-17	-11	-14	4	-14	-23	-15	
26	5	13	10	8	6	12	30	

0	16	9	12	12	5	7	0	
13	22	16	8	10	11	17	10	
8	11	14	6	7	5	13	6	
12	8	1	8	3	3	14	12	
14	16	5	10	5	7	10	10	
8	12	5	-5	9	4	8	4	
17	16	13	12	4	14	18	18	
0	10	6	8	10	10	5	0	

0 34 0
