480	-227	-28	410	-50	12	126	671	
32	-238	-166	-299	-38	-160	-296	-68	
-116	136	-132	132	-136	124	114	8	
248	-200	140	0	0	-220	48	254	
-234	-188	-220	0	0	-212	-68	-82	
506	-82	188	-120	-202	160	-244	234	
-267	-289	-220	298	-256	250	-296	-62	
609	-314	368	-218	232	32	-199	522	

0	359	336	165	385	341	258	0	
174	278	213	274	221	270	398	317	
252	45	75	54	196	164	89	310	
103	211	17	119	56	247	138	189	
321	143	187	20	149	210	259	358	
16	224	49	79	155	70	236	204	
332	284	196	80	284	-8	257	236	
0	262	74	384	173	270	346	0	

460 762 2131
