15	3	1	-3	1	3	-7	1	
-5	5	-11	9	3	7	-5	19	
5	-17	3	-5	3	3	-3	-1	
11	1	-5	0	0	-1	9	-3	
-3	3	-15	0	0	1	-5	19	
3	1	7	-14	11	5	-7	-1	
-3	-19	-9	-13	-5	-5	-19	5	
31	-2	9	3	1	9	1	29	

0	11	11	13	8	6	7	0	
16	15	12	6	10	2	10	-1	
11	19	6	8	6	11	7	8	
7	10	12	1	14	7	1	11	
13	8	12	14	3	5	4	1	
10	4	8	13	-1	5	7	10	
11	20	11	10	10	9	16	11	
0	12	11	15	17	12	12	0	

29 16 5
16	18	-6	-2	2	6	-14	22	
-6	2	-20	15	17	-5	-1	1	
7	-15	23	-5	3	-21	19	1	
9	-11	27	10	-19	1	-15	-9	
13	-9	-1	19	5	-3	0	0	
-3	3	-3	-8	8	-26	0	0	
5	-7	31	13	-7	5	-22	17	
-1	-21	5	-12	-28	-14	-11	-16	

1	-29	11	51	-1	18	13	10	
8	3	50	0	10	22	20	16	
12	19	0	21	23	23	3	14	
4	22	7	14	28	14	19	14	
14	13	19	8	17	20	6	20	
15	8	25	22	13	19	22	11	
5	5	9	12	12	18	21	-2	
13	15	21	21	30	15	7	16	

7 23 20
14	18	-4	0	0	8	-16	24	
-4	4	-22	18	0	8	-12	28	
11	-20	0	-16	-8	14	-10	0	
18	4	-2	0	0	-4	2	-4	
-7	9	-27	0	0	6	-6	32	
14	-8	4	-23	18	-2	-22	6	
-11	-27	-13	-12	-17	2	-30	10	
50	0	17	14	11	15	19	-5	

1	1	7	-15	25	-5	3	-21	
19	-1	9	-13	27	12	-21	-1	
-15	-9	13	-11	1	17	5	-3	
0	0	-3	1	-3	-6	10	-26	
0	0	7	-5	31	13	-9	5	
-24	17	-3	-21	7	-10	-28	-14	
-13	-16	3	-29	9	51	-1	18	
15	10	6	5	52	0	10	23	

20 17 13
16	18	-4	0	2	4	-16	29	
0	2	-24	24	-6	14	-16	30	
11	-26	-4	-16	-12	10	-12	0	
18	8	-2	0	0	0	2	-2	
-7	9	-27	17	19	-5	1	1	
5	-17	30	-1	1	-25	25	-7	
15	-17	31	12	-25	-3	-17	-13	
11	-13	-1	17	7	-3	0	0	

-1	3	-1	-6	10	-26	0	0	
13	-7	31	13	-9	7	-26	15	
-7	-23	9	-6	-30	-18	-15	-10	
9	-29	11	55	-3	22	13	8	
10	1	58	0	10	24	21	18	
15	21	0	22	28	28	0	18	
-1	27	9	17	33	17	21	16	
17	15	22	13	15	22	5	23	

14 9 27
