87	36	-2	-2	2	10	-30	87	
0	-42	-42	50	-6	6	-55	82	
37	-54	-6	-28	2	28	-52	6	
-8	40	4	0	0	2	-4	-19	
-3	9	-39	0	0	14	-6	60	
36	6	-4	-39	16	-7	-46	-1	
-25	-63	-35	-32	-1	36	-73	50	
118	21	7	56	-27	17	-3	129	

0	30	54	56	49	42	52	0	
52	80	60	3	29	13	74	18	
35	65	49	39	14	35	47	55	
58	19	34	28	51	31	21	72	
57	40	27	47	39	20	21	35	
40	19	46	46	9	44	47	64	
61	73	37	26	16	4	83	42	
0	49	62	40	81	59	62	0	

162 30 8
330	99	-20	46	-34	122	-52	329	
-5	-190	-62	74	-74	-96	-153	86	
93	-82	-68	8	-32	331	99	-21	
47	-35	121	-53	328	-6	-189	-63	
73	-75	-95	-152	85	94	-81	-67	
9	-33	97	-105	109	9	33	43	
0	0	-11	-73	-48	-32	-8	-94	
0	0	-31	7	77	69	77	-43	

12	-27	32	-115	12	-40	-180	-26	
-53	-32	97	-186	77	346	20	-12	
217	-92	14	-8	380	0	121	180	
147	160	89	160	0	178	237	82	
-9	81	89	208	135	136	97	139	
71	39	61	100	138	181	36	64	
108	116	68	63	219	202	68	77	
115	144	75	28	149	151	-3	130	

48 58 94
