9	1	-1	1	-1	-1	-5	5	
-1	7	-5	7	5	5	1	13	
1	-13	1	1	3	-1	-5	-1	
9	-1	1	0	0	-1	13	-1	
-5	-1	-15	0	0	-1	-3	9	
5	-1	3	-12	7	9	-5	-3	
-1	-13	1	-15	-5	-3	-15	3	
23	-6	5	5	-1	5	5	21	

0	8	8	7	6	6	6	0	
11	9	7	4	8	5	8	2	
10	15	4	6	5	12	8	8	
5	9	6	3	10	7	-2	9	
11	7	10	12	4	2	1	4	
6	4	8	10	-1	0	3	9	
7	13	5	9	6	5	10	7	
0	10	9	10	14	10	8	0	

20 15 5
15	-1	3	-3	-1	3	-9	1	
-1	7	-11	11	1	9	-1	19	
1	-15	1	-1	1	1	-7	-1	
13	-1	-3	0	0	-1	9	-1	
-3	1	-17	0	0	-1	-1	15	
3	1	7	-14	9	7	-7	-1	
-1	-17	-5	-13	-5	-5	-19	3	
29	-6	7	5	1	9	3	27	

0	11	8	16	0	2	-2	-2	
2	-8	0	-2	6	-10	10	2	
10	-2	20	2	-16	2	-2	2	
0	-6	-2	12	0	-4	0	0	
0	10	-2	-2	0	-16	0	0	
0	-2	16	4	0	6	-15	10	
6	-6	-2	-2	-18	-6	-12	-4	
-6	-20	4	30	-5	8	4	0	

10 2 28
