71	-37	58	-36	80	-46	-49	137	
-2	56	-12	-44	-40	-36	-48	16	
66	-42	-18	-50	-58	68	-4	-24	
-26	20	28	0	0	-18	-18	58	
34	36	-26	0	0	34	-50	-56	
-74	-52	78	-52	-14	-18	-28	76	
74	-67	-54	90	12	-56	-48	-58	
127	-13	40	-28	40	40	-42	168	

0	47	16	54	13	67	76	0	
69	43	56	52	57	74	91	57	
37	74	53	83	66	-3	41	59	
85	49	27	64	25	28	68	21	
54	44	61	46	63	34	74	75	
95	91	-13	77	51	61	84	18	
45	105	98	24	61	101	103	64	
0	98	90	133	94	89	117	0	

209 267 24
